"Name","Created","batch_size","dropout","hidden_size","layers","learning_rate","sequence_length","best_val_SMAPE","State","Notes","User","Tags","Runtime","Sweep","combination","include_price_history_as_input","include_remaining_2024_in_prepared_train_data","max_epochs","num_combinations","patience","predict_period","price_zone","split_setup","stride","train_window","val_start","val_window","epoch","patience_counter","val_SMAPE","best_epoch","epochs_trained"
"layers3_dropout0.3_batchsize64_seq_len24_hidden256_lr0.0005_comb006","2026-05-22T12:10:54.000Z","64","0.3","256","3","0.0005","24","62.10866043849551","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","422","","6","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.48826490198792","11","31"
"layers3_dropout0.2_batchsize64_seq_len24_hidden256_lr0.0005_comb005","2026-05-22T12:03:50.000Z","64","0.2","256","3","0.0005","24","62.10690222851749","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","423","","5","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.49640316082856","11","31"
"layers3_dropout0.3_batchsize64_seq_len168_hidden256_lr0.001_comb004","2026-05-22T11:51:53.000Z","64","0.3","256","3","0.001","168","62.10486374532627","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","716","","4","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","93.59075618910532","6","26"
"layers3_dropout0.2_batchsize64_seq_len168_hidden256_lr0.001_comb003","2026-05-22T11:41:23.000Z","64","0.2","256","3","0.001","168","62.10484832036937","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","629","","3","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","93.590760346851","6","26"
"layers3_dropout0.3_batchsize64_seq_len24_hidden256_lr0.001_comb002","2026-05-22T11:36:33.000Z","64","0.3","256","3","0.001","24","62.09502110751402","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","289","","2","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","93.59063561433148","6","26"
"layers3_dropout0.2_batchsize64_seq_len24_hidden256_lr0.001_comb001","2026-05-22T11:31:43.000Z","64","0.2","256","3","0.001","24","62.10460986250106","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","289","","1","false","true","80","16","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","93.59083518621438","6","26"
"layers4_dropout0.3_batchsize64_seq_len168_hidden128_lr0.0005_comb064","2026-05-22T10:39:43.000Z","64","0.3","128","4","0.0005","168","62.06720153059264","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","563","","64","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.9668677649345","22","42"
"layers4_dropout0.2_batchsize64_seq_len168_hidden128_lr0.0005_comb063","2026-05-22T10:30:16.000Z","64","0.2","128","4","0.0005","168","62.06720243591715","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","566","","63","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.96702339733277","22","42"
"layers4_dropout0.3_batchsize64_seq_len24_hidden128_lr0.0005_comb062","2026-05-22T10:21:59.000Z","64","0.3","128","4","0.0005","24","62.06720320244298","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","496","","62","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.96713186811225","22","42"
"layers4_dropout0.2_batchsize64_seq_len24_hidden128_lr0.0005_comb061","2026-05-22T10:12:59.000Z","64","0.2","128","4","0.0005","24","62.067200604221945","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","539","","61","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.96555194442013","22","42"
"layers4_dropout0.3_batchsize32_seq_len168_hidden128_lr0.0005_comb060","2026-05-22T10:04:34.000Z","32","0.3","128","4","0.0005","168","62.07374143273401","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","504","","60","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","62.168864299405456","11","31"
"layers4_dropout0.2_batchsize32_seq_len168_hidden128_lr0.0005_comb059","2026-05-22T09:55:32.000Z","32","0.2","128","4","0.0005","168","62.07373313540222","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","541","","59","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","65.72374087970515","11","31"
"layers4_dropout0.3_batchsize32_seq_len24_hidden128_lr0.0005_comb058","2026-05-22T09:47:57.000Z","32","0.3","128","4","0.0005","24","62.07374046100985","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","454","","58","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","68.62827406748428","11","31"
"layers4_dropout0.2_batchsize32_seq_len24_hidden128_lr0.0005_comb057","2026-05-22T09:41:11.000Z","32","0.2","128","4","0.0005","24","62.07369238630875","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","405","","57","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","65.1353971720416","11","31"
"layers4_dropout0.3_batchsize64_seq_len168_hidden128_lr0.001_comb056","2026-05-22T09:33:43.000Z","64","0.3","128","4","0.001","168","62.10304419709595","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","447","","56","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.5250240390908","11","31"
"layers4_dropout0.2_batchsize64_seq_len168_hidden128_lr0.001_comb055","2026-05-22T09:26:26.000Z","64","0.2","128","4","0.001","168","62.107377464016025","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","436","","55","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.51563993729476","11","31"
"layers4_dropout0.3_batchsize64_seq_len24_hidden128_lr0.001_comb054","2026-05-22T09:20:43.000Z","64","0.3","128","4","0.001","24","62.103513211772935","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","342","","54","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.52394636673236","11","31"
"layers4_dropout0.2_batchsize64_seq_len24_hidden128_lr0.001_comb053","2026-05-22T09:15:01.000Z","64","0.2","128","4","0.001","24","62.10358484032999","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","341","","53","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.52374430059425","11","31"
"layers4_dropout0.3_batchsize32_seq_len168_hidden128_lr0.001_comb052","2026-05-22T09:08:46.000Z","32","0.3","128","4","0.001","168","62.182750647238706","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","375","","52","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","70.5680060059282","6","26"
"layers4_dropout0.2_batchsize32_seq_len168_hidden128_lr0.001_comb051","2026-05-22T09:01:47.000Z","32","0.2","128","4","0.001","168","62.18309045094555","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","418","","51","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","70.8507901569881","6","26"
"layers4_dropout0.3_batchsize32_seq_len24_hidden128_lr0.001_comb050","2026-05-22T08:56:06.000Z","32","0.3","128","4","0.001","24","62.18285079180414","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","340","","50","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","76.06684620216504","6","26"
"layers4_dropout0.2_batchsize32_seq_len24_hidden128_lr0.001_comb049","2026-05-22T08:50:48.000Z","32","0.2","128","4","0.001","24","62.18393722915525","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","317","","49","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","67.99614128037112","6","26"
"layers3_dropout0.3_batchsize64_seq_len168_hidden128_lr0.0005_comb048","2026-05-22T08:40:47.000Z","64","0.3","128","3","0.0005","168","62.07750813656199","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","599","","48","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.4340341313579","22","42"
"layers3_dropout0.2_batchsize64_seq_len168_hidden128_lr0.0005_comb047","2026-05-22T08:30:23.000Z","64","0.2","128","3","0.0005","168","62.07667743292388","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","623","","47","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","82.44947507602691","22","42"
"layers3_dropout0.3_batchsize64_seq_len24_hidden128_lr0.0005_comb046","2026-05-22T08:22:14.000Z","64","0.3","128","3","0.0005","24","62.07701325139425","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","488","","46","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","69.40502632654686","22","42"
"layers3_dropout0.2_batchsize64_seq_len24_hidden128_lr0.0005_comb045","2026-05-22T08:14:21.000Z","64","0.2","128","3","0.0005","24","62.07957941670817","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","472","","45","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","20","69.02707461886945","22","42"
"layers3_dropout0.3_batchsize32_seq_len168_hidden128_lr0.0005_comb044","2026-05-22T08:06:53.000Z","32","0.3","128","3","0.0005","168","62.083155548333494","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","447","","44","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","71.37528463313976","11","31"
"layers3_dropout0.2_batchsize32_seq_len168_hidden128_lr0.0005_comb043","2026-05-22T07:59:27.000Z","32","0.2","128","3","0.0005","168","62.083839901297786","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","445","","43","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","69.6546344409358","11","31"
"layers3_dropout0.3_batchsize32_seq_len24_hidden128_lr0.0005_comb042","2026-05-22T07:53:29.000Z","32","0.3","128","3","0.0005","24","62.083485882517074","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","357","","42","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","69.25541657138534","11","31"
"layers3_dropout0.2_batchsize32_seq_len24_hidden128_lr0.0005_comb041","2026-05-22T07:47:20.000Z","32","0.2","128","3","0.0005","24","62.08445815318742","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","368","","41","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","72.18787054293706","11","31"
"layers3_dropout0.3_batchsize64_seq_len168_hidden128_lr0.001_comb040","2026-05-22T07:40:02.000Z","64","0.3","128","3","0.001","168","62.11934113352331","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","437","","40","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.4369408088174","11","31"
"layers3_dropout0.2_batchsize64_seq_len168_hidden128_lr0.001_comb039","2026-05-22T07:32:32.000Z","64","0.2","128","3","0.001","168","62.11946622302128","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","449","","39","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.43661188261116","11","31"
"layers3_dropout0.3_batchsize64_seq_len24_hidden128_lr0.001_comb038","2026-05-22T07:26:55.000Z","64","0.3","128","3","0.001","24","62.1189844662141","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","336","","38","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.43796552668074","11","31"
"layers3_dropout0.3_batchsize64_seq_len24_hidden128_lr0.001_comb038","2026-05-21T18:43:22.000Z","64","0.3","128","3","0.001","24","62.1189844662141","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","304","","38","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","15","88.21857562071156","",""
"layers3_dropout0.2_batchsize64_seq_len24_hidden128_lr0.001_comb037","2026-05-21T18:37:34.000Z","64","0.2","128","3","0.001","24","62.11918854969853","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","347","","37","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","20","92.43736672289084","11","31"
"layers3_dropout0.3_batchsize32_seq_len168_hidden128_lr0.001_comb036","2026-05-21T18:31:38.000Z","32","0.3","128","3","0.001","168","62.1543943921213","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","355","","36","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","70.5326732448772","6","26"
"layers3_dropout0.2_batchsize32_seq_len168_hidden128_lr0.001_comb035","2026-05-21T18:25:39.000Z","32","0.2","128","3","0.001","168","62.144639106412185","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","357","","35","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","69.06655600216251","6","26"
"layers3_dropout0.3_batchsize32_seq_len24_hidden128_lr0.001_comb034","2026-05-21T18:20:28.000Z","32","0.3","128","3","0.001","24","62.15640607775127","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","310","","34","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","69.31553177874267","6","26"
"layers3_dropout0.2_batchsize32_seq_len24_hidden128_lr0.001_comb033","2026-05-21T18:15:22.000Z","32","0.2","128","3","0.001","24","62.156348007057986","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","305","","33","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","26","20","81.71331752007067","6","26"
"layers4_dropout0.3_batchsize64_seq_len168_hidden96_lr0.0005_comb032","2026-05-21T18:05:33.000Z","64","0.3","96","4","0.0005","168","62.067331475726824","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","588","","32","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","20","77.18636914543595","29","49"
"layers4_dropout0.2_batchsize64_seq_len168_hidden96_lr0.0005_comb031","2026-05-21T17:55:52.000Z","64","0.2","96","4","0.0005","168","62.06732244233381","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","580","","31","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","20","77.18441030674225","29","49"
"layers4_dropout0.3_batchsize64_seq_len24_hidden96_lr0.0005_comb030","2026-05-21T17:46:47.000Z","64","0.3","96","4","0.0005","24","62.06733036658496","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","539","","30","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","20","77.18612551315678","29","49"
"layers4_dropout0.2_batchsize64_seq_len24_hidden96_lr0.0005_comb029","2026-05-21T17:37:48.000Z","64","0.2","96","4","0.0005","24","62.06732660778916","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","537","","29","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","20","77.18531664507844","29","49"
"layers4_dropout0.3_batchsize32_seq_len168_hidden96_lr0.0005_comb028","2026-05-21T17:30:20.000Z","32","0.3","96","4","0.0005","168","62.11128884173554","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","447","","28","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","67.31675986244011","15","35"
"layers4_dropout0.2_batchsize32_seq_len168_hidden96_lr0.0005_comb027","2026-05-21T17:22:53.000Z","32","0.2","96","4","0.0005","168","62.11111752978075","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","446","","27","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","68.52006626612838","15","35"
"layers4_dropout0.3_batchsize32_seq_len24_hidden96_lr0.0005_comb026","2026-05-21T17:16:02.000Z","32","0.3","96","4","0.0005","24","62.11142880962492","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","409","","26","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","71.25584320256496","15","35"
"layers4_dropout0.2_batchsize32_seq_len24_hidden96_lr0.0005_comb025","2026-05-21T17:09:13.000Z","32","0.2","96","4","0.0005","24","62.111279862642654","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","408","","25","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","70.33353064504726","15","35"
"layers4_dropout0.3_batchsize64_seq_len168_hidden96_lr0.001_comb024","2026-05-21T17:02:19.000Z","64","0.3","96","4","0.001","168","62.06783234534253","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","413","","24","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","90.13406073263452","15","35"
"layers4_dropout0.2_batchsize64_seq_len168_hidden96_lr0.001_comb023","2026-05-21T16:55:28.000Z","64","0.2","96","4","0.001","168","62.06777584733726","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","410","","23","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","90.13215322901416","15","35"
"layers4_dropout0.3_batchsize64_seq_len24_hidden96_lr0.001_comb022","2026-05-21T16:49:02.000Z","64","0.3","96","4","0.001","24","62.06784591653112","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","385","","22","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","90.1344369749034","15","35"
"layers4_dropout0.2_batchsize64_seq_len24_hidden96_lr0.001_comb021","2026-05-21T16:42:34.000Z","64","0.2","96","4","0.001","24","62.06780174595313","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","387","","21","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","20","90.13311136477292","15","35"
"layers4_dropout0.3_batchsize32_seq_len168_hidden96_lr0.001_comb020","2026-05-21T16:36:49.000Z","32","0.3","96","4","0.001","168","62.22796478608947","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","344","","20","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","27","20","68.94843398721748","7","27"
"layers4_dropout0.2_batchsize32_seq_len168_hidden96_lr0.001_comb019","2026-05-21T16:31:14.000Z","32","0.2","96","4","0.001","168","62.22813216802691","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","334","","19","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","27","20","68.11937993422285","7","27"
"layers4_dropout0.3_batchsize32_seq_len24_hidden96_lr0.001_comb018","2026-05-21T16:25:48.000Z","32","0.3","96","4","0.001","24","62.22716428727034","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","324","","18","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","27","20","69.51665552630688","7","27"
"layers4_dropout0.2_batchsize32_seq_len24_hidden96_lr0.001_comb017","2026-05-21T16:20:22.000Z","32","0.2","96","4","0.001","24","62.227540609281895","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","325","","17","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","27","20","67.75765502870954","7","27"
"layers3_dropout0.3_batchsize64_seq_len168_hidden96_lr0.0005_comb016","2026-05-21T16:11:06.000Z","64","0.3","96","3","0.0005","168","62.072299148519235","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","555","","16","false","true","80","64","20","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","20","76.64977167447405","29","49"
